lead time,average price,special requests,market segment type_Corporate,market segment type_Offline,market segment type_Online
14,124,1,0,0,1
110,94,0,0,0,1
106,80,1,0,1,0
34,170,1,0,0,1
98,79,2,0,0,1
92,100,0,0,0,1
47,105,1,0,0,1
70,95,0,0,1,0
75,80,0,0,0,1
14,105,0,1,0,0
14,105,0,1,0,0
130,139,2,0,0,1
247,115,0,0,0,1
75,79,1,0,0,1
64,65,2,0,0,1
59,123,2,0,0,1
1,84,0,1,0,0
29,77,0,0,0,1
60,105,3,0,0,1
273,87,0,0,1,0
29,90,0,0,1,0
49,75,0,0,1,0
41,81,1,0,0,1
26,147,0,0,0,1
32,136,1,0,0,1
222,110,2,0,0,1
9,62,1,0,0,1
60,102,1,0,1,0
109,108,0,0,0,1
12,90,2,0,0,1
109,76,1,0,0,1
224,65,0,0,1,0
0,90,0,0,0,1
37,95,1,0,0,1
11,88,0,0,1,0
88,136,1,0,0,1
50,52,1,0,1,0
12,85,0,0,1,0
74,101,0,0,1,0
105,82,0,0,0,1
101,61,0,0,1,0
35,98,0,0,0,1
38,76,1,0,0,1
30,94,2,0,0,1
221,80,0,0,0,1
35,89,0,1,0,0
26,114,2,0,0,1
18,91,0,0,0,1
27,141,0,0,0,1
213,130,0,0,0,1
13,90,1,0,0,1
88,112,0,0,1,0
125,68,1,0,1,0
3,75,1,0,1,0
140,118,1,0,0,1
3,67,0,0,0,1
98,79,2,0,0,1
256,124,1,0,0,1
13,62,0,0,1,0
6,0,0,0,0,1
91,118,2,0,0,1
57,0,2,0,0,1
34,149,0,0,0,1
87,75,0,0,1,0
173,52,0,0,1,0
167,137,0,0,0,1
219,108,0,0,0,1
126,111,1,0,0,1
33,127,0,0,0,1
45,80,1,0,0,1
103,168,1,0,0,1
25,96,2,0,0,1
68,60,0,0,1,0
24,88,2,0,0,1
11,122,0,0,0,1
116,137,1,0,0,1
3,72,1,0,0,1
103,84,1,0,0,1
13,140,2,0,0,1
54,85,0,0,1,0
0,111,0,0,0,1
5,1,0,0,0,1
153,108,1,0,0,1
56,120,1,0,0,1
59,85,0,0,0,1
14,100,0,0,1,0
23,84,0,0,0,1
75,115,2,0,0,1
11,81,2,0,0,1
34,117,1,0,0,1
19,55,0,0,0,1
41,65,0,0,1,0
17,82,1,0,1,0
12,131,3,0,0,1
54,81,0,0,1,0
191,132,0,0,0,1
53,81,1,0,0,1
109,89,0,0,0,1
37,135,0,0,0,1
119,112,0,0,0,1
46,124,1,0,0,1
26,121,2,0,0,1
37,89,0,1,0,0
7,138,0,0,0,1
0,129,0,0,0,1
107,140,1,0,0,1
219,108,0,0,0,1
6,54,0,0,1,0
54,73,1,0,0,1
172,80,0,0,1,0
8,81,0,0,0,1
100,108,0,0,0,1
95,90,1,0,0,1
36,82,1,0,0,1
2,89,0,0,0,1
69,92,1,0,0,1
140,105,1,0,0,1
12,112,0,0,0,1
14,114,1,0,0,1
68,116,1,0,0,1
3,65,0,1,0,0
172,125,0,0,0,1
159,82,1,0,1,0
16,111,1,0,0,1
166,110,0,0,0,1
36,135,1,0,0,1
3,106,0,0,1,0
275,90,0,0,0,1
16,2,0,0,0,0
11,79,0,0,0,1
4,128,2,0,0,1
84,58,0,0,0,1
99,81,0,1,0,0
97,82,0,0,1,0
1,95,0,0,0,1
0,0,0,0,0,0
22,164,0,0,0,1
37,156,2,0,0,1
26,111,0,0,0,1
221,65,0,0,1,0
52,98,0,0,0,1
20,110,0,0,0,0
109,88,1,0,0,1
157,68,0,0,1,0
33,79,1,0,0,1
90,70,1,0,0,1
61,118,0,0,0,1
0,159,1,0,0,1
52,85,0,0,0,1
1,60,0,0,0,1
29,103,0,0,0,1
2,91,1,0,0,1
23,119,1,0,0,1
39,117,0,0,0,1
1,142,2,0,0,1
20,74,1,0,0,1
15,116,0,0,0,1
3,89,0,0,0,1
54,79,2,0,0,1
44,101,1,0,0,1
9,141,0,0,0,1
69,76,0,0,1,0
10,43,0,0,1,0
2,77,0,0,0,1
14,104,0,0,0,1
79,37,1,0,0,0
17,118,1,0,0,1
169,76,0,0,1,0
194,101,0,0,0,1
74,114,0,0,0,1
249,126,1,0,0,1
221,112,0,0,0,1
34,113,0,0,1,0
83,132,2,0,0,1
4,81,0,1,0,0
150,101,0,0,1,0
85,125,0,0,1,0
63,92,1,0,0,1
81,90,0,0,0,1
7,116,2,0,0,1
161,97,1,0,0,1
205,76,2,0,0,1
131,114,1,0,0,1
5,110,1,1,0,0
133,84,1,0,1,0
72,119,1,0,0,1
118,90,1,0,0,1
37,95,0,0,0,1
11,73,2,0,1,0
48,93,1,0,0,1
179,90,1,0,0,1
23,127,0,0,0,1
74,109,0,0,1,0
57,75,0,0,1,0
34,66,1,0,0,1
271,101,1,0,0,1
0,90,0,0,1,0
275,106,0,0,0,1
125,132,2,0,0,1
12,77,2,0,0,1
13,80,1,0,0,1
113,76,1,0,0,1
118,110,0,0,1,0
259,131,2,0,0,1
38,102,2,0,0,1
175,83,2,0,0,1
275,110,0,0,0,1
26,131,1,0,0,1
17,80,0,1,0,0
102,101,0,0,0,1
39,134,0,0,0,1
27,120,0,0,1,0
112,100,0,0,1,0
96,138,0,0,0,1
54,78,1,0,0,1
221,65,0,0,1,0
129,80,2,0,1,0
145,72,0,0,1,0
136,90,0,0,0,1
12,124,2,0,0,1
184,130,1,0,0,1
186,80,0,0,1,0
208,161,1,0,0,1
6,85,0,0,1,0
0,81,2,0,0,1
45,128,1,0,0,1
15,80,0,1,0,0
99,81,0,1,0,0
120,94,0,0,0,1
80,93,1,0,1,0
146,85,1,0,0,1
69,120,0,0,0,1
185,79,0,0,0,1
32,54,1,0,0,1
78,169,1,0,1,0
34,135,1,0,0,1
68,92,0,0,0,1
107,80,0,0,1,0
57,59,1,0,0,1
67,89,2,0,0,1
0,95,0,0,1,0
57,45,0,0,0,1
53,131,0,0,1,0
111,76,0,0,0,1
65,76,1,0,0,1
133,90,0,0,0,1
39,101,0,0,1,0
126,139,0,0,0,1
5,130,1,0,0,1
12,152,1,0,0,1
120,105,1,0,0,1
1,141,0,0,0,1
256,115,1,0,0,1
37,105,0,0,1,0
263,110,0,0,0,1
1,75,1,0,1,0
119,79,2,0,0,1
142,114,0,0,0,1
24,139,1,0,0,1
110,108,0,0,0,1
23,79,1,0,0,1
83,94,2,0,0,1
32,87,2,0,0,1
27,65,0,1,0,0
79,126,1,0,0,1
0,121,1,0,0,1
27,91,1,0,1,0
207,63,0,0,1,0
4,128,3,0,0,1
273,109,0,0,0,1
148,74,0,0,0,1
16,75,0,0,1,0
45,159,0,0,0,1
1,81,1,0,0,1
5,119,1,0,0,1
212,90,0,0,0,1
191,80,1,0,1,0
9,179,2,0,0,1
276,116,0,0,0,1
26,85,0,0,1,0
4,125,1,0,0,1
154,146,0,0,0,1
18,107,1,0,0,1
1,139,1,0,0,1
23,130,2,0,0,1
1,80,0,0,1,0
230,111,0,0,0,1
10,87,1,0,0,1
200,150,0,0,0,1
95,79,2,0,0,1
82,124,0,0,0,1
19,58,1,0,1,0
69,162,1,0,0,1
44,168,2,0,0,1
18,71,0,0,0,1
11,90,0,1,0,0
48,126,1,0,0,1
58,96,0,0,0,1
24,172,2,0,0,1
5,95,0,1,0,0
178,92,1,0,0,1
42,72,0,0,1,0
178,99,2,0,0,1
76,120,0,0,0,1
58,99,3,0,0,1
45,75,0,0,1,0
65,132,0,0,0,1
213,130,0,0,0,1
60,115,0,0,0,1
83,77,1,0,0,1
13,161,1,0,0,1
131,94,0,0,0,1
102,101,0,0,0,1
161,121,0,0,0,1
65,118,0,0,0,1
0,0,0,0,0,0
13,91,2,0,0,1
14,110,1,0,1,0
109,104,0,0,0,1
219,76,0,0,1,0
245,75,0,0,0,1
68,78,1,0,0,1
73,79,2,0,0,1
3,123,0,1,0,0
1,60,0,0,0,1
4,137,1,0,0,1
29,79,1,0,0,1
41,58,0,0,1,0
3,0,2,0,0,0
15,81,0,1,0,0
103,61,2,0,1,0
57,75,1,0,1,0
164,100,1,0,1,0
0,111,1,0,0,1
145,72,0,0,1,0
105,78,0,0,0,1
53,65,0,0,0,1
4,109,0,0,1,0
31,141,1,0,0,1
104,114,1,0,0,1
2,119,0,0,0,1
273,109,0,0,0,1
0,124,1,0,0,1
164,100,0,0,1,0
105,123,0,0,0,1
159,114,1,0,0,1
71,120,0,0,1,0
54,90,0,0,1,0
68,65,0,0,1,0
11,90,1,0,0,1
54,49,0,0,0,1
58,105,0,0,0,1
257,78,2,0,0,1
135,132,0,0,0,1
21,66,0,1,0,0
248,118,0,0,0,1
14,97,1,0,0,1
219,96,0,0,0,1
217,80,1,0,0,1
8,119,0,0,0,1
61,55,0,0,0,1
110,70,0,0,1,0
43,110,1,0,0,1
220,80,1,0,0,1
25,156,2,0,0,1
6,95,2,0,0,1
122,86,0,0,1,0
30,98,0,0,0,1
78,97,0,0,0,1
80,108,0,0,1,0
59,85,0,0,1,0
111,59,0,0,0,1
2,89,0,0,0,1
32,130,0,0,0,1
8,104,1,0,0,1
22,149,0,0,0,1
133,72,1,0,1,0
113,80,0,0,0,1
180,130,1,0,0,1
28,96,1,0,0,1
74,102,0,0,1,0
5,143,1,0,0,1
125,136,2,0,0,1
65,68,1,0,0,1
52,108,1,0,0,1
14,100,0,0,1,0
0,153,0,0,0,1
1,144,0,0,0,1
30,114,1,0,0,1
275,62,0,0,0,1
180,70,0,0,0,1
36,85,1,0,1,0
86,105,0,0,1,0
97,141,2,0,0,1
0,126,3,0,0,1
58,90,1,0,0,1
26,161,0,0,0,1
13,131,0,0,0,1
40,149,1,0,0,1
8,65,0,1,0,0
85,98,0,0,0,1
59,85,1,0,0,1
221,96,1,0,1,0
31,95,1,1,0,0
64,94,1,0,0,1
69,120,0,0,0,1
34,138,0,0,0,1
277,89,1,0,1,0
1,60,0,0,0,1
180,120,0,0,0,1
253,78,2,0,0,1
10,120,0,0,0,1
33,75,1,0,1,0
16,85,2,0,0,1
50,131,0,0,0,1
15,115,2,0,0,1
24,119,0,0,0,1
80,88,1,0,0,1
220,96,1,0,0,1
256,115,1,0,0,1
117,94,0,0,0,1
2,127,0,0,0,1
99,86,0,1,0,0
35,93,1,0,0,1
0,106,0,0,0,1
1,119,1,0,0,1
53,121,1,0,0,1
148,67,0,0,1,0
11,79,0,0,0,1
158,146,2,0,0,1
32,165,0,0,0,1
30,135,1,0,0,1
1,95,0,0,0,1
19,95,1,0,1,0
12,97,1,0,0,1
91,80,0,0,0,1
27,108,0,0,1,0
180,108,1,0,0,1
72,79,1,0,0,1
0,90,0,0,0,1
256,115,0,0,0,1
54,95,1,0,1,0
14,100,0,0,1,0
34,80,1,0,1,0
86,100,0,1,0,0
104,76,0,0,0,1
128,97,1,0,0,1
150,89,1,0,0,1
29,95,0,0,0,1
127,94,1,0,0,1
34,105,1,0,0,1
0,75,0,0,0,1
169,72,0,0,1,0
176,130,2,0,0,1
9,127,0,0,0,1
168,85,0,0,0,1
4,118,1,0,0,1
132,55,0,0,0,1
69,120,0,0,0,1
74,101,0,0,1,0
192,95,0,0,1,0
47,140,0,0,0,1
36,159,0,0,0,1
34,94,0,0,0,1
183,112,1,0,0,1
210,90,1,0,0,1
22,172,0,0,0,1
158,79,1,0,0,1
4,144,0,0,1,0
5,70,0,0,1,0
11,150,1,0,0,1
34,100,0,0,1,0
33,62,0,1,0,0
83,167,1,0,0,1
263,67,0,0,1,0
119,83,0,0,1,0
89,113,1,0,0,1
217,96,0,0,0,1
193,90,1,0,0,1
91,59,0,0,0,1
64,103,1,0,0,1
255,80,1,0,0,1
110,98,1,0,1,0
11,99,0,0,0,1
60,105,0,0,0,1
101,142,0,0,0,1
11,130,1,0,0,1
7,65,0,0,1,0
213,92,1,0,0,1
39,94,1,0,0,1
11,90,0,1,0,0
58,79,1,0,0,1
223,90,2,0,0,1
93,115,0,0,0,1
13,105,1,0,0,1
71,132,0,0,0,1
7,147,1,0,1,0
9,108,1,0,0,1
0,90,2,0,0,1
176,90,0,0,0,1
117,112,1,0,0,1
247,0,1,0,0,1
50,74,0,0,1,0
97,125,1,0,0,1
64,65,2,0,0,1
147,89,0,0,0,1
159,70,1,0,1,0
174,70,0,0,0,1
147,72,2,0,0,1
28,90,1,1,0,0
102,109,0,0,1,0
60,75,0,0,1,0
63,58,0,0,1,0
97,89,0,0,0,1
193,72,1,0,1,0
39,87,0,0,1,0
258,110,0,0,0,1
25,100,0,0,0,1
76,132,0,0,0,1
5,0,0,0,0,0
158,131,1,0,0,1
44,85,0,0,1,0
50,62,1,0,0,1
7,93,1,0,0,1
38,118,1,0,1,0
31,72,0,0,0,1
58,81,0,0,1,0
5,116,0,0,1,0
117,94,0,0,1,0
59,119,1,0,0,1
54,116,0,0,0,1
26,95,0,0,1,0
63,144,2,0,0,1
52,140,0,0,0,1
13,96,0,0,0,1
35,60,0,0,1,0
19,124,2,0,0,1
20,66,0,0,1,0
12,64,1,0,1,0
3,120,0,0,1,0
21,84,0,1,0,0
19,87,0,0,1,0
178,90,2,0,0,1
6,110,2,0,0,1
4,70,0,0,1,0
288,67,0,0,0,1
219,76,0,0,1,0
190,90,0,0,0,1
18,110,0,0,0,1
23,87,0,0,1,0
167,90,0,0,0,1
79,95,0,0,1,0
62,140,0,0,0,1
5,155,2,0,0,1
0,160,0,0,0,1
0,97,1,0,0,1
10,79,1,0,0,1
68,80,0,0,1,0
12,75,0,0,1,0
99,81,0,1,0,0
75,80,0,0,0,1
39,88,0,0,0,1
55,104,0,0,1,0
115,132,0,0,0,1
71,120,0,0,1,0
5,125,0,0,1,0
103,115,0,0,0,1
144,162,0,0,0,1
1,90,0,0,0,1
43,0,1,0,0,1
141,90,1,0,1,0
147,138,1,0,0,1
231,90,0,0,0,1
48,108,1,0,0,1
93,159,0,0,0,1
53,108,1,0,0,1
37,105,0,0,1,0
229,89,0,0,0,1
160,85,1,0,0,1
52,82,0,0,0,1
129,112,1,0,0,1
134,89,2,0,0,1
77,90,1,0,0,1
24,109,1,0,0,1
257,101,0,0,0,1
139,139,1,0,0,1
30,68,0,0,0,1
13,160,1,0,0,1
74,109,0,0,1,0
143,112,1,0,1,0
0,89,0,0,0,1
265,90,0,0,1,0
122,105,2,0,0,1
15,107,3,0,0,1
102,101,0,0,0,1
19,109,1,0,0,1
35,89,3,0,1,0
27,108,0,0,1,0
116,61,0,0,0,1
133,42,1,0,1,0
25,139,1,0,0,1
213,67,0,0,0,1
44,0,1,0,0,0
5,95,0,0,1,0
85,85,1,0,1,0
211,100,0,0,0,1
7,78,1,0,0,1
1,99,0,0,0,1
50,142,0,0,0,1
25,66,1,0,0,1
30,118,1,0,0,1
156,171,2,0,0,1
43,90,3,0,0,1
8,87,1,0,0,1
177,82,0,0,0,1
54,89,0,0,0,1
199,85,0,0,0,1
36,75,0,0,1,0
10,110,0,1,0,0
144,131,0,0,0,1
44,113,1,0,0,1
73,126,1,0,0,1
42,97,1,0,0,1
53,81,1,0,0,1
42,140,0,0,0,1
88,151,0,0,0,1
0,103,1,0,0,1
6,77,0,0,1,0
66,87,1,0,0,1
26,95,0,0,1,0
257,101,0,0,0,1
32,97,2,0,0,1
23,104,0,0,0,1
33,64,0,1,0,0
164,99,0,0,0,1
0,120,0,0,0,1
10,112,1,0,0,1
124,87,0,0,0,1
138,79,1,0,0,1
72,95,0,0,0,1
36,71,0,0,0,1
203,116,0,0,0,1
12,129,2,0,0,1
22,129,0,0,0,1
190,70,1,0,1,0
12,80,2,0,0,1
44,71,1,0,0,1
17,107,1,0,0,1
25,88,0,0,0,1
143,112,0,0,1,0
259,90,0,0,0,1
12,0,1,0,0,1
1,135,1,0,0,1
35,110,0,0,0,1
140,70,0,0,1,0
2,131,0,0,0,1
76,76,1,0,0,1
110,85,1,0,0,1
26,133,0,0,1,0
57,84,0,0,0,1
87,80,1,0,1,0
145,65,0,0,1,0
92,81,1,0,0,1
216,96,2,0,0,1
6,65,0,1,0,0
152,91,0,0,0,1
4,130,0,0,0,1
213,130,0,0,0,1
64,162,1,0,0,1
83,76,1,0,0,1
40,75,1,0,1,0
198,86,0,0,0,1
86,82,0,0,0,1
115,90,1,0,1,0
265,115,1,0,0,1
40,125,1,0,1,0
90,102,1,0,1,0
113,129,0,0,0,1
46,75,0,0,1,0
53,79,2,0,0,1
10,90,2,0,0,1
138,72,0,0,1,0
153,90,1,0,0,1
213,130,0,0,0,1
35,127,0,0,0,1
112,58,0,0,0,1
46,118,0,0,1,0
64,96,3,0,0,1
18,79,1,0,0,1
69,110,1,0,0,1
1,109,0,0,0,1
47,103,2,0,0,1
87,89,1,0,0,1
169,106,0,0,0,1
54,83,2,0,0,1
36,110,0,0,0,1
11,138,0,0,0,1
74,109,0,0,1,0
99,65,0,0,0,1
211,100,0,0,0,1
6,65,0,0,1,0
39,77,1,0,0,1
228,123,3,0,0,1
212,128,0,0,0,1
230,111,0,0,0,1
193,90,0,0,0,1
197,82,2,0,1,0
66,75,0,0,1,0
246,81,1,0,0,1
0,126,0,0,0,1
13,154,0,0,0,1
172,107,1,0,0,1
10,156,1,0,0,1
235,106,0,0,0,1
60,87,1,0,0,1
143,100,0,0,1,0
105,119,0,0,0,1
98,86,1,0,0,1
16,107,0,0,1,0
8,136,2,0,0,1
8,130,0,0,0,1
55,79,0,1,0,0
207,95,0,0,1,0
83,80,0,0,1,0
56,93,1,0,0,1
59,60,0,0,1,0
65,149,1,0,0,1
39,65,1,0,1,0
6,61,1,0,0,1
63,174,1,0,0,1
3,121,1,0,0,1
106,82,1,0,1,0
27,142,1,0,0,1
10,85,0,0,1,0
108,74,0,0,0,1
31,157,3,0,0,1
80,136,0,0,1,0
36,85,1,0,1,0
122,98,0,0,0,1
137,80,1,0,0,1
0,112,1,0,0,1
63,137,2,0,0,1
0,80,0,1,0,0
173,143,0,0,0,1
66,75,0,0,0,1
90,74,1,0,0,1
49,168,1,0,0,1
63,80,0,0,1,0
91,113,2,0,0,1
166,102,2,0,0,1
75,79,3,0,0,1
0,101,1,0,0,1
0,0,0,0,0,0
230,137,0,0,0,1
35,86,2,0,0,1
166,96,1,0,0,1
105,107,1,0,0,1
19,126,0,0,0,1
33,71,1,0,0,1
76,135,1,0,0,1
121,129,1,0,0,1
40,125,1,0,1,0
145,142,1,0,0,1
133,99,2,0,0,1
22,135,0,0,0,1
32,92,1,0,0,1
177,100,0,0,0,1
34,153,2,0,0,1
168,99,0,0,0,1
40,87,1,0,0,1
15,84,0,0,0,1
170,78,0,0,1,0
49,152,0,0,0,1
65,80,0,0,1,0
5,140,2,0,0,1
6,179,0,1,0,0
126,114,0,0,0,1
29,100,0,0,0,1
9,81,1,0,0,1
15,117,1,0,0,1
3,140,3,0,0,1
158,126,1,0,0,1
4,97,1,0,0,1
62,79,1,0,0,1
0,159,1,0,0,1
14,99,0,0,1,0
23,98,2,0,0,1
172,95,0,0,0,1
71,126,0,0,0,1
12,87,1,0,1,0
56,82,0,0,1,0
40,73,1,0,0,1
1,79,1,0,0,1
181,120,0,0,0,1
247,115,1,0,0,1
174,70,0,0,0,1
88,112,0,0,1,0
256,115,1,0,0,1
120,109,1,0,0,1
27,118,0,0,0,1
40,85,0,0,1,0
71,120,0,0,1,0
57,131,1,0,0,1
29,85,0,1,0,0
1,80,0,0,1,0
1,130,1,0,0,1
3,78,0,0,0,1
64,68,1,0,0,1
75,127,1,0,0,1
127,53,0,0,0,1
82,89,1,0,0,1
256,115,1,0,0,1
166,96,1,0,0,1
91,80,0,0,1,0
192,95,0,0,1,0
55,95,1,0,0,1
2,81,1,0,0,1
9,127,1,0,0,1
69,68,1,0,0,1
2,119,1,0,0,1
166,110,0,0,0,1
128,132,0,0,0,1
134,65,0,0,1,0
56,130,0,0,0,1
157,80,2,0,1,0
281,108,0,0,0,1
14,126,0,0,0,1
39,109,0,0,1,0
14,118,1,0,1,0
180,100,1,0,1,0
0,114,2,0,0,1
54,79,0,0,0,1
29,75,1,0,0,1
60,87,0,0,0,1
161,91,0,0,0,1
105,96,0,0,0,1
103,115,0,0,0,1
172,95,0,0,0,1
26,116,0,1,0,0
229,89,0,0,0,1
83,56,0,0,1,0
126,80,1,0,1,0
2,68,1,0,0,1
64,140,0,1,0,0
15,107,1,0,0,1
16,140,1,0,0,1
21,117,0,0,0,1
48,154,2,0,0,1
7,159,0,0,0,1
153,113,0,0,0,1
17,135,1,0,0,1
7,91,2,0,0,1
18,150,1,0,0,1
0,55,0,0,0,1
3,92,1,0,0,1
0,93,0,0,0,1
142,76,1,0,0,1
20,80,0,0,1,0
6,100,2,0,0,1
5,68,1,0,0,1
132,89,0,0,0,1
0,92,0,0,0,1
83,75,1,0,1,0
23,89,0,0,0,1
115,118,2,0,0,1
167,119,1,0,0,1
42,112,2,0,1,0
66,75,0,0,0,1
96,94,0,0,0,1
0,105,0,0,0,1
124,94,0,0,1,0
116,61,0,0,0,1
124,118,2,0,0,1
221,65,0,0,1,0
212,78,1,0,1,0
113,100,0,1,0,0
9,140,1,0,0,1
213,130,0,0,0,1
217,65,2,0,0,1
66,75,0,0,0,1
23,91,0,0,0,1
121,91,0,0,0,1
5,110,1,0,0,1
148,67,0,0,1,0
180,54,2,0,0,1
55,109,0,0,0,1
54,88,1,0,0,1
137,145,1,0,0,1
13,131,0,0,1,0
1,120,2,0,0,1
183,80,2,0,0,1
47,116,0,0,0,1
162,95,1,0,1,0
72,159,0,0,0,1
48,94,1,0,0,1
202,115,2,0,0,1
70,113,2,0,0,1
229,89,0,0,0,1
277,80,0,0,0,1
101,107,0,0,0,1
1,95,1,0,0,1
90,124,2,0,0,1
46,149,1,0,0,1
213,109,0,0,0,1
13,140,2,0,0,1
0,109,0,0,1,0
102,122,2,0,0,1
26,151,1,0,0,1
116,105,1,0,0,1
163,80,0,0,1,0
145,94,0,0,1,0
10,127,1,0,0,1
13,85,1,0,0,1
287,105,1,0,0,1
86,90,0,1,0,0
33,104,0,0,0,1
55,114,2,0,0,1
133,99,0,0,0,1
192,95,0,0,1,0
6,121,1,0,0,1
96,159,2,0,0,1
32,73,0,0,1,0
273,95,0,0,0,1
14,64,0,0,1,0
192,95,0,0,1,0
289,67,0,0,1,0
1,55,0,0,0,0
59,88,1,0,0,1
39,109,0,0,1,0
63,144,2,0,0,1
103,95,0,0,0,1
62,72,0,0,0,1
64,130,0,1,0,0
0,88,1,0,0,1
235,119,0,0,0,1
200,62,1,0,0,1
5,90,0,0,1,0
119,151,2,0,0,1
39,76,0,0,0,1
24,107,0,0,1,0
39,109,0,0,1,0
172,95,0,0,0,1
138,122,2,0,0,1
44,102,1,0,0,1
143,88,1,0,0,1
15,80,0,1,0,0
230,137,0,0,0,1
18,75,2,0,0,1
211,100,0,0,0,1
96,166,0,0,1,0
71,82,1,0,0,1
58,80,0,0,0,1
4,175,2,0,0,1
19,134,1,0,0,1
24,174,3,0,0,1
98,140,1,0,0,1
49,71,0,0,1,0
1,105,0,0,0,1
4,112,1,0,0,1
26,99,1,0,0,1
5,68,1,0,0,1
23,102,0,0,1,0
113,100,0,1,0,0
74,101,0,0,1,0
85,94,0,0,0,1
61,105,0,0,1,0
19,91,1,0,0,1
17,114,2,0,0,1
48,40,1,0,1,0
42,124,1,0,0,1
35,103,3,0,0,1
47,101,2,0,0,1
86,100,0,1,0,0
83,101,1,0,1,0
46,116,0,0,0,1
25,79,1,0,0,1
66,106,1,0,0,1
105,110,0,0,0,1
92,63,1,0,1,0
19,0,0,0,0,1
127,90,0,0,1,0
23,109,0,0,1,0
27,139,1,0,0,1
2,131,0,0,0,1
21,110,2,0,0,1
126,134,1,0,0,1
85,140,0,0,0,1
1,85,0,1,0,0
120,68,0,0,0,1
61,99,0,0,0,1
257,101,0,0,0,1
7,151,0,0,0,1
39,126,0,0,0,1
126,129,2,0,0,1
110,94,0,0,0,1
71,112,0,0,0,1
128,85,0,0,0,1
0,81,0,0,0,1
90,149,0,0,0,1
101,84,0,0,1,0
152,91,0,0,0,1
35,99,0,0,0,1
4,95,1,0,0,1
182,112,2,0,0,1
10,95,0,0,1,0
32,161,0,0,0,1
67,100,1,0,1,0
286,117,1,0,0,1
34,104,0,0,0,1
121,62,0,0,1,0
37,95,0,0,1,0
73,88,0,0,0,1
0,79,0,1,0,0
7,0,1,0,0,1
13,131,1,0,0,1
134,65,0,0,1,0
46,63,0,0,0,1
4,95,0,0,0,0
81,67,1,0,0,1
22,88,2,0,0,1
100,88,0,0,0,1
103,99,0,0,0,1
103,94,0,0,0,1
19,100,1,0,0,1
6,164,2,0,0,1
189,99,1,0,0,1
65,126,0,0,0,1
102,80,0,0,0,1
7,52,1,0,0,1
161,130,0,0,0,1
63,89,1,0,0,1
257,80,0,0,1,0
1,111,2,0,0,1
86,87,0,0,1,0
200,72,1,0,0,1
63,85,1,0,0,1
54,47,0,0,0,1
168,72,0,0,1,0
111,97,1,0,0,1
87,136,1,0,0,1
109,143,0,0,0,1
20,91,1,0,0,1
175,83,2,0,0,1
1,74,1,0,0,1
167,98,0,0,0,1
6,148,0,0,0,1
203,126,0,0,0,1
164,105,3,0,0,1
86,107,1,0,1,0
44,74,1,0,0,1
18,120,1,0,0,1
190,96,0,0,0,1
0,140,0,1,0,0
18,115,2,0,0,1
49,67,1,0,0,1
178,124,0,0,0,1
13,95,2,0,1,0
3,82,1,0,0,1
80,131,2,0,0,1
0,89,0,0,0,1
4,155,1,0,0,1
142,129,1,0,0,1
10,149,2,0,0,1
16,129,1,0,0,1
117,104,1,0,0,1
120,104,1,0,0,1
34,68,1,0,0,1
192,95,0,0,1,0
3,96,0,0,0,1
2,141,1,0,0,1
273,95,0,0,0,1
86,105,0,0,1,0
15,77,0,0,0,1
182,117,2,0,0,1
95,89,1,0,0,1
18,110,1,0,0,1
213,123,0,0,0,1
53,74,2,0,0,1
7,102,1,0,0,1
8,126,1,0,0,1
157,68,0,0,1,0
83,46,0,0,1,0
1,75,1,0,1,0
148,108,2,0,0,1
96,94,0,0,1,0
28,86,1,0,0,1
4,64,1,0,0,1
263,67,0,0,1,0
1,95,1,0,0,1
106,104,1,0,0,1
8,139,1,0,0,1
89,90,1,0,0,1
253,115,2,0,0,1
10,112,1,0,0,1
145,153,0,0,0,1
195,90,2,0,0,1
5,100,1,0,1,0
87,94,1,0,0,1
133,114,0,0,0,1
35,98,1,0,0,1
7,124,1,0,0,1
120,95,0,0,0,1
8,75,0,1,0,0
24,128,2,0,1,0
61,99,0,0,0,1
2,94,0,1,0,0
152,90,0,0,0,1
31,125,1,0,0,1
100,93,1,0,0,1
102,109,0,0,1,0
89,96,1,0,0,1
103,94,0,0,0,1
3,112,1,0,1,0
6,127,0,0,0,1
148,91,0,0,0,1
71,120,0,0,1,0
57,126,0,0,0,1
1,109,0,0,0,1
56,116,1,0,0,1
17,55,0,0,0,1
64,135,1,0,0,1
4,106,1,0,0,1
24,124,1,0,0,1
88,112,0,0,1,0
219,76,0,0,1,0
75,105,0,0,0,1
98,168,0,0,0,1
46,67,0,0,0,1
74,87,0,0,1,0
286,90,0,0,0,1
1,90,0,0,1,0
69,95,2,0,0,1
200,90,1,0,0,1
51,69,1,0,1,0
79,87,0,0,0,1
58,73,0,0,0,1
95,119,2,0,0,1
96,60,0,0,1,0
22,101,1,0,0,1
160,90,0,0,0,1
125,99,0,0,0,1
90,79,1,0,0,1
4,81,0,0,0,1
14,62,0,0,1,0
14,98,1,0,1,0
6,93,0,0,0,1
20,76,0,0,1,0
172,95,0,0,0,1
69,82,0,0,0,1
3,31,1,1,0,0
11,94,0,0,0,1
32,73,0,0,1,0
133,82,0,0,0,1
4,65,0,1,0,0
179,130,1,0,0,1
99,89,1,0,0,1
117,94,0,0,0,1
136,90,1,0,0,1
244,85,0,0,0,1
50,52,1,0,1,0
195,98,0,0,0,1
22,90,1,0,0,1
23,94,0,0,1,0
